Cluster,Name,MolecularWeight,Aromaticity,InstabilityIndex,IsoelectricPoint,GRAVY,Length
0,1495.17870495,23376.139489411766,0.10091444735294118,40.978381078352946,7.683028849435295,-0.4933385909411765,208.5529411764706
1,,158062.04067142858,0.10494296821428571,33.74081559785714,5.5348495755,-0.42185337107142856,1392.7857142857142
2,975.357474175,6961.483778787879,0.06269013175757575,30.632401703636365,7.325118307545454,0.16421006766666665,63.484848484848484
